11.57	18.214	21.539	20.97	16.607	9.2026	0.038164	9.302	17.203	22.298	23.707	21.186	15.171	6.7017	2.7572
0.028425	8.4837	15.641	20.263	21.551	19.281	13.847	6.1872	2.373	10.354	16.375	19.396	18.894	14.956	8.2626
3.468	7.3473	17.061	23.994	26.948	25.411	19.649	10.659	0.0048463	10.499	19.008	24.062	24.786	21.055	13.514
21.062	13.525	3.4796	7.3365	17.053	23.99	26.948	25.416	19.658	10.67	0.006602	10.489	19.002	24.06	24.789
16.512	20.875	21.459	18.164	11.558	2.7852	6.6385	15.084	21.09	23.618	22.232	17.171	9.3101	0.0084409	9.1255
19.24	16.206	10.201	2.2627	6.2358	13.825	19.193	21.412	20.097	15.477	8.3492	0.052775	8.2765	14.9	18.778
11.146	6.0295	0.29885	6.7447	12.193	15.703	16.666	14.917	10.758	4.9075	1.6223	7.7024	12.282	14.568	14.166
11.179	17.637	20.877	20.337	16.112	8.9321	0.038298	9.0312	16.708	21.665	23.046	20.61	14.78	6.5635	2.6188
9.4361	17.078	21.597	22.213	18.819	12.002	2.9407	6.7984	15.531	21.748	24.373	22.953	17.733	9.6165	0.0061757
8.2667	14.215	17.536	17.656	14.554	8.7666	1.2938	6.5718	13.47	18.209	19.968	18.443	13.899	7.1207	0.71979
9.2781	4.8793	0.53225	6.0209	10.638	13.584	14.351	12.806	9.215	4.2002	1.3716	6.5372	10.403	12.301	11.903
23.661	26.575	25.062	19.385	10.525	0.014696	10.329	18.718	23.701	24.417	20.742	13.311	3.4095	7.2506	16.826
13.856	25.478	32.864	34.737	30.772	21.656	8.9644	5.1081	18.128	27.845	32.577	31.508	24.822	13.674	0.0069028
17.723	9.7907	0.0037887	9.9668	18.376	23.776	25.235	22.499	16.042	6.9809	3.1185	12.51	19.569	23.075	22.422
14.65	9.1356	1.872	5.8845	12.793	17.658	19.639	18.394	14.137	7.6049	0.072951	7.569	13.587	17.087	17.463
10.375	5.5572	0.39054	6.4399	11.545	14.823	15.707	14.044	10.122	4.6192	1.5134	7.2151	11.5	13.628	13.23
13.669	7.6833	0.19953	7.4879	14.05	18.351	19.649	17.718	12.893	6.0076	1.7474	9.0312	14.584	17.446	17.123
33.67	23.626	9.6659	5.7963	20.087	30.736	35.9	34.689	27.31	15.04	9.0021e-05	15.209	27.957	36.041	38.061
24.323	19.208	10.602	0.0058472	10.782	19.863	25.678	27.223	24.23	17.216	7.3947	3.5363	13.687	21.301	25.064
0.013698	8.8526	15.992	20.196	20.74	17.528	11.117	2.6137	6.5103	14.678	20.476	22.904	21.54	16.621	8.9967
